Dataset|Representation Model|Similarity Metric|Duplicates Type|Domain|Valid Pairs|BF Pairs|Average Characters D1|Average Tokens D1|Average Characters D2|Average Tokens D2|Portion of Valid Pairs|CNC Precision|CNC Recall|CNC F-Measure|CNC Threshold|CNC Run-time|RSR Precision|RSR Recall|RSR F-Measure|RSR Threshold|RSR Run-time|RCA Precision|RCA Recall|RCA F-Measure|RCA Threshold|RCA Run-time|BAH Precision|BAH Recall|BAH F-Measure|BAH Threshold|BAH Run-time|BMC Precision|BMC Recall|BMC F-Measure|BMC Threshold|BMC Run-time|EXC Precision|EXC Recall|EXC F-Measure|EXC Threshold|EXC Run-time|KRC Precision|KRC Recall|KRC F-Measure|KRC Threshold|KRC Run-time|UMC Precision|UMC Recall|UMC F-Measure|UMC Threshold|UMC Run-time|BMC Configuration
TMDB-TVDB|CHARACTER_FOURGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|3986813|47297360|114|24|94|18|0.084|0.616733074|0.706849337|0.658723414|0.849999964|43|0.574141681|0.717808247|0.637986958|0.849999964|56|0.547337294|0.506849289|0.526315749|0.799999952|879|0.46808511|0.066724434|0.30814293|0.699999928|4071|0.582665682|0.730593622|0.648298204|0.849999964|38|0.595967114|0.728767097|0.655710757|0.849999964|34|0.594795525|0.730593622|0.655737698|0.849999964|222|0.587591231|0.735159814|0.653144002|0.849999964|44|Right
TMDB-TVDB|CHARACTER_FOURGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|3986813|47297360|114|24|94|18|0.084|0.643765926|0.693150699|0.667546153|0.799999952|38|0.59937644|0.702283084|0.646761954|0.799999952|57|0.527472556|0.526027381|0.526749015|0.599999905|905|0.674603164|0.073656842|0.320675105|0.649999917|3700|0.606531858|0.712328792|0.655186892|0.799999952|52|0.617834389|0.708675802|0.660144627|0.799999952|40|0.616481781|0.710502267|0.660161197|0.799999952|218|0.605754256|0.711415529|0.654346883|0.799999952|47|Left
TMDB-TVDB|TOKEN_UNIGRAMS|COSINE_SIMILARITY|Scarce|Movies|5932613|47297360|114|24|94|18|0.125|0.597053707|0.629223764|0.612716794|0.649999917|55|0.605749488|0.538812757|0.570323825|0.849999964|66|0.491079807|0.477625579|0.484259248|0.649999917|868|0.6171875|0.068457536|0.291777164|0.699999928|3660|0.517601073|0.725114167|0.60403198|0.649999917|54|0.521033645|0.791780829|0.6284886|0.399999857|118|0.53263706|0.745205462|0.621240973|0.599999905|304|0.527759612|0.737899542|0.615384579|0.649999917|70|Right
TMDB-TVDB|TOKEN_UNIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|5932613|47297360|114|24|94|18|0.125|0.620414674|0.710502267|0.662409544|0.299999833|49|0.537535429|0.693150699|0.605504572|0.449999869|66|0.474031329|0.525114179|0.498266906|0.349999845|878|0.584905684|0.067157716|0.296390146|0.399999857|3323|0.541725576|0.699543357|0.610601842|0.449999869|52|0.517814755|0.796347022|0.627563894|0.199999839|56|0.493982494|0.824657559|0.61785841|0.199999839|348|0.543140054|0.701369882|0.612196147|0.449999869|62|Right
TMDB-TVDB|TOKEN_UNIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|5932613|47297360|114|24|94|18|0.125|0.611557007|0.695890427|0.651003838|0.299999833|48|0.547183096|0.709589064|0.617892683|0.449999869|68|0.533673465|0.477625579|0.504096389|0.399999857|869|0.603238881|0.064558059|0.311254025|0.399999857|3160|0.548523188|0.712328792|0.619785488|0.449999869|70|0.522848666|0.804566205|0.633812964|0.199999839|57|0.498630136|0.831050217|0.623287678|0.199999839|325|0.545079172|0.723287642|0.621664047|0.399999857|66|Left
TMDB-TVDB|TOKEN_UNIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|5932613|47297360|114|24|94|18|0.125|0.63463819|0.488584489|0.552115619|0.049999844|48|0.604829848|0.503196359|0.549351931|0.049999844|60|0.617647052|0.345205486|0.44288227|0.049999844|941|0.243553013|0.073656842|0.253581643|0.049999844|3578|0.617336154|0.533333361|0.572268486|0.049999844|51|0.61914891|0.531506836|0.571990192|0.049999844|55|0.617584765|0.532420099|0.571848929|0.049999844|316|0.617336154|0.533333361|0.572268486|0.049999844|64|Right
TMDB-TVDB|TOKEN_UNIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|5932613|47297360|114|24|94|18|0.125|0.595548749|0.708675802|0.647206008|0.649999917|49|0.509517789|0.733333349|0.601272941|0.849999964|78|0.510657191|0.525114179|0.517784834|0.799999952|855|0.386727691|0.073223568|0.310958117|0.649999917|3173|0.527760446|0.772602737|0.627131224|0.799999952|54|0.533123016|0.771689475|0.630596995|0.799999952|44|0.530369461|0.773515999|0.629271924|0.799999952|296|0.532360435|0.76621002|0.628229141|0.849999964|65|Right
TMDB-TVDB|TOKEN_UNIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|Movies|5932613|47297360|114|24|94|18|0.125|0.59121877|0.713241994|0.646523178|0.399999857|47|0.573885858|0.670319617|0.618365645|0.649999917|64|0.506097555|0.530593634|0.518056154|0.449999869|858|0.576388896|0.07192374|0.315974236|0.449999869|3456|0.524600267|0.778995454|0.626975358|0.449999869|54|0.527656913|0.775342464|0.627958536|0.449999869|55|0.526510477|0.779908657|0.628634512|0.449999869|313|0.526121676|0.781735182|0.628949285|0.449999869|66|Right
TMDB-TVDB|TOKEN_UNIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|662786|47297360|114|24|94|18|0.014|0.60470587|0.704109609|0.650632918|0.799999952|9|0.547857165|0.700456619|0.614829659|0.899999976|24|0.518553734|0.497716904|0.507921755|0.849999964|851|0.503246725|0.067157716|0.308074534|0.899999976|3411|0.540145993|0.743378997|0.625672579|0.849999964|16|0.542418182|0.741552532|0.626543224|0.849999964|11|0.541583478|0.743378997|0.626635909|0.849999964|45|0.537491679|0.739726007|0.622597992|0.849999964|11|Right
TMDB-TVDB|TOKEN_UNIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|662786|47297360|114|24|94|18|0.014|0.623471856|0.698630154|0.658914685|0.599999905|9|0.543226659|0.728767097|0.622464836|0.599999905|25|0.516635835|0.510502279|0.513550699|0.499999881|834|0.377499998|0.065424614|0.317824751|0.549999893|3276|0.550645828|0.739726007|0.631332755|0.599999905|16|0.553045869|0.737899542|0.632237852|0.599999905|9|0.55214721|0.739726007|0.632318437|0.599999905|41|0.547246754|0.735159814|0.627435684|0.599999905|11|Right
TMDB-TVDB|TOKEN_BIGRAMS|COSINE_SIMILARITY|Scarce|Movies|960280|47297360|114|24|94|18|0.02|0.636597931|0.676712334|0.656042516|0.849999964|16|0.552537501|0.705936074|0.61988771|0.849999964|35|0.514312088|0.508675814|0.511478424|0.649999917|819|0.594827592|0.059792027|0.323294401|0.699999928|3010|0.561115086|0.716894984|0.62951082|0.849999964|18|0.5640288|0.715981722|0.630985975|0.849999964|12|0.562723994|0.716894984|0.630522072|0.849999964|56|0.55897069|0.714155257|0.627105057|0.849999964|14|Right
TMDB-TVDB|TOKEN_BIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|960280|47297360|114|24|94|18|0.02|0.605115891|0.691324174|0.645353734|0.199999839|11|0.570799708|0.710502267|0.633034945|0.199999839|28|0.567477882|0.468493164|0.513256669|0.199999839|795|0.417366952|0.064558059|0.281639904|0.149999842|2956|0.573938489|0.715981722|0.63713938|0.199999839|16|0.576070905|0.712328792|0.63699472|0.199999839|11|0.575312257|0.715068519|0.637622178|0.199999839|55|0.570278168|0.711415529|0.633075953|0.199999839|14|Right
TMDB-TVDB|TOKEN_BIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|960280|47297360|114|24|94|18|0.02|0.613138676|0.460273981|0.525821626|0.049999844|11|0.61016947|0.460273981|0.524726748|0.049999844|20|0.635849059|0.307762563|0.414769262|0.049999844|846|0.786982238|0.057625651|0.243902445|0.049999844|3117|0.61259079|0.462100446|0.526808918|0.049999844|17|0.61259079|0.462100446|0.526808918|0.049999844|10|0.61259079|0.462100446|0.526808918|0.049999844|57|0.61259079|0.462100446|0.526808918|0.049999844|14|Right
TMDB-TVDB|TOKEN_BIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|960280|47297360|114|24|94|18|0.02|0.623754144|0.685844719|0.653327465|0.249999836|12|0.532441497|0.726940632|0.614671826|0.849999964|25|0.515037596|0.500456631|0.507642388|0.799999952|823|0.66283524|0.07495667|0.314206123|0.349999845|3211|0.537549436|0.745205462|0.624569476|0.799999952|17|0.525625765|0.805479467|0.636134148|0.149999842|13|0.538969636|0.745205462|0.625527024|0.799999952|55|0.537549436|0.745205462|0.624569476|0.799999952|14|Right
TMDB-TVDB|TOKEN_BIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|Movies|30750|47297360|114|24|94|18|0.001|0.625651717|0.547945201|0.584225893|0.899999976|5|0.613197982|0.551598191|0.5807693|0.899999976|15|0.539489686|0.405479461|0.462982267|0.499999881|802|0.476340681|0.065424614|0.277240485|0.299999833|3419|0.615228415|0.553424656|0.582692325|0.899999976|9|0.615698278|0.551598191|0.581888318|0.899999976|4|0.615853667|0.553424656|0.582972527|0.899999976|6|0.613197982|0.551598191|0.5807693|0.899999976|4|Right
TMDB-TVDB|TOKEN_TRIGRAMS|COSINE_SIMILARITY|Scarce|Movies|86671|47297360|114|24|94|18|0.002|0.616221547|0.568949759|0.591642916|0.799999952|4|0.616700172|0.559817374|0.586883664|0.849999964|13|0.501024604|0.446575344|0.47223565|0.099999845|845|0.473154366|0.061091855|0.280027449|0.499999881|2876|0.618090451|0.561643839|0.588516772|0.849999964|10|0.544822276|0.643835604|0.590205133|0.149999842|5|0.535324097|0.671232879|0.59562397|0.099999845|11|0.529496431|0.672146142|0.592354178|0.099999845|6|Right
TMDB-TVDB|TOKEN_TRIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|Movies|86671|47297360|114|24|94|18|0.002|0.623871624|0.568036556|0.594646335|0.149999842|4|0.604406118|0.576255679|0.589995325|0.149999842|16|0.621542931|0.389954329|0.479236811|0.149999842|809|0.489296645|0.069324091|0.261971831|0.149999842|2803|0.617142856|0.591780841|0.604195774|0.149999842|10|0.618408442|0.589041114|0.603367686|0.149999842|5|0.618911147|0.591780841|0.60504204|0.149999842|10|0.616190493|0.590867579|0.603263438|0.149999842|5|Right
TMDB-TVDB|TOKEN_TRIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|Movies|86671|47297360|114|24|94|18|0.002|0.594736814|0.412785381|0.48733151|0.049999844|4|0.590849698|0.412785381|0.486021519|0.049999844|13|0.611570239|0.270319641|0.374920815|0.049999844|815|0.641221344|0.072790295|0.157772616|0.049999844|3034|0.593464077|0.414611876|0.488172054|0.049999844|10|0.594240844|0.414611876|0.488434643|0.049999844|6|0.593464077|0.414611876|0.488172054|0.049999844|11|0.593464077|0.414611876|0.488172054|0.049999844|5|Right
TMDB-TVDB|TOKEN_TRIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|Movies|86671|47297360|114|24|94|18|0.002|0.57155478|0.590867579|0.581050694|0.649999917|4|0.624338627|0.538812757|0.578431368|0.949999988|13|0.5|0.451141566|0.474315882|0.099999845|808|0.460843384|0.066291161|0.285143226|0.299999833|2972|0.529806256|0.649315059|0.583504319|0.149999842|11|0.538164973|0.637442946|0.583612025|0.149999842|5|0.531700313|0.673972607|0.594442189|0.099999845|10|0.525677621|0.673059344|0.590308428|0.099999845|5|Right
TMDB-TVDB|TOKEN_TRIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|Movies|4993|47297360|114|24|94|18|0|0.626168251|0.550684929|0.586005867|0.249999836|3|0.619631886|0.553424656|0.584659874|0.299999833|13|0.618618608|0.376255721|0.467915952|0.049999844|811|0.748603344|0.058058925|0.281449884|0.049999844|3468|0.61328125|0.573516011|0.59273243|0.049999844|9|0.613188982|0.568949759|0.590241611|0.049999844|5|0.61448139|0.573516011|0.593292415|0.049999844|5|0.610351563|0.570776284|0.589900911|0.049999844|4|Right
DBLP-Scholar|CHARACTER_BIGRAMS|COSINE_SIMILARITY|One-sided|Bibliographic|154343393|154364148|121|21|110|20|1|0.977329969|0.672443688|0.796714604|0.74999994|1193|0.85550338|0.710571945|0.776331365|0.74999994|1390|0.901554406|0.904679358|0.9031142|0.649999917|1869|0.302631587|0.210365847|0.107866995|0.74999994|155280|0.902586222|0.907279015|0.904926538|0.649999917|1259|0.939560413|0.889081478|0.913624227|0.649999917|1173|0.925143123|0.910311937|0.917667568|0.649999917|8575|0.916702628|0.920277297|0.918486476|0.649999917|1744|Right
DBLP-Scholar|CHARACTER_BIGRAMS|ENHANCED_JACCARD_SIMILARITY|One-sided|Bibliographic|154343393|154364148|121|21|110|20|1|0.976499677|0.684142113|0.804585934|0.499999881|1226|0.873350918|0.717071056|0.787532747|0.499999881|1360|0.917989433|0.902079701|0.909965038|0.399999857|1861|0.481524259|0.21189025|0.118894354|0.399999857|145886|0.918681324|0.90554595|0.91206634|0.399999857|1291|0.937949657|0.903812826|0.92056483|0.349999845|1146|0.939122677|0.909012139|0.923822165|0.399999857|7636|0.93262881|0.917677641|0.925092816|0.399999857|1580|Right
DBLP-Scholar|CHARACTER_BIGRAMS|GENERALIZED_JACCARD_SIMILARITY|One-sided|Bibliographic|154343393|154364148|121|21|110|20|1|0.975672185|0.660311937|0.787596881|0.449999869|1248|0.853569567|0.709705353|0.775017738|0.449999869|1417|0.888746262|0.899913371|0.894294977|0.349999845|1891|0.283795118|0.171747968|0.115309715|0.399999857|146610|0.920823812|0.871750414|0.895615399|0.399999857|1029|0.931350112|0.881715775|0.90585351|0.349999845|1133|0.918895245|0.908145607|0.913488746|0.349999845|7016|0.910300434|0.918977499|0.914618313|0.349999845|1743|Right
DBLP-Scholar|CHARACTER_BIGRAMS_TF_IDF|ARCS_SIMILARITY|One-sided|Bibliographic|154343393|154364148|121|21|110|20|1|0.985380113|0.292027742|0.450534761|0.599999905|1112|0.790444255|0.408578843|0.538703203|0.549999893|1269|0.806899428|0.831022501|0.818783343|0.299999833|2243|0.152029946|0.268292695|0.085820898|0.499999881|145245|0.827540696|0.814991355|0.821218073|0.349999845|1898|0.959677398|0.721837103|0.823936641|0.249999836|44480|0.884168148|0.856585801|0.870158494|0.249999836|65941|0.839511395|0.863518178|0.851345539|0.299999833|60447|Right
DBLP-Scholar|CHARACTER_BIGRAMS_TF_IDF|COSINE_SIMILARITY|One-sided|Bibliographic|154343393|154364148|121|21|110|20|1|0.972404718|0.641247809|0.772845924|0.599999905|1244|0.822530866|0.692807615|0.75211668|0.599999905|1388|0.886543512|0.873483539|0.879965067|0.499999881|1900|0.521562219|0.32571137|0.11840228|0.449999869|144924|0.887719274|0.876949728|0.882301688|0.499999881|1124|0.921016812|0.879116118|0.89957875|0.449999869|1132|0.90726161|0.898613513|0.902916849|0.449999869|7318|0.904133677|0.890814543|0.897424698|0.499999881|1599|Right
DBLP-Scholar|CHARACTER_BIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|One-sided|Bibliographic|154343393|154364148|121|21|110|20|1|0.984251976|0.704072773|0.820914388|0.449999869|1152|0.853027344|0.756932437|0.802111983|0.449999869|1264|0.913194418|0.911611795|0.912402451|0.349999845|1779|0.54502368|0.233739838|0.127609283|0.399999857|144651|0.934812129|0.894714057|0.914323688|0.399999857|1149|0.939964175|0.909012139|0.924229026|0.349999845|1152|0.933157444|0.919410765|0.926233113|0.349999845|7865|0.92277658|0.921577096|0.922176421|0.349999845|1566|Right
DBLP-Scholar|CHARACTER_BIGRAM_GRAPHS|GRAPH_CONTAINMENT_SIMILARITY|One-sided|Bibliographic|150385792|154364148|121|21|110|20|0.974|0.975642741|0.624783337|0.761753798|0.699999928|1128|0.867853284|0.697140396|0.773185968|0.699999928|1233|0.880330741|0.876516461|0.878419518|0.549999893|1762|0.631217837|0.373983741|0.122896276|0.599999905|144856|0.881613195|0.880849242|0.88123107|0.549999893|1122|0.925908864|0.871750414|0.89801383|0.399999857|1114|0.902029991|0.88561523|0.893747211|0.349999845|7929|0.882081389|0.910745263|0.896184206|0.499999881|1582|Right
DBLP-Scholar|CHARACTER_BIGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|One-sided|Bibliographic|150385792|154364148|121|21|110|20|0.974|0.975349784|0.634315431|0.768705726|0.699999928|1100|0.877595603|0.695840538|0.776220322|0.699999928|1238|0.867733777|0.892547667|0.879965842|0.499999881|1878|0.73501575|0.355182916|0.127145082|0.599999905|144323|0.885052443|0.877382994|0.881201029|0.549999893|1096|0.92693013|0.873916805|0.899643183|0.449999869|1086|0.906637192|0.88778162|0.897110343|0.449999869|7451|0.885846674|0.911178529|0.898334086|0.499999881|1534|Right
DBLP-Scholar|CHARACTER_BIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|One-sided|Bibliographic|150385792|154364148|121|21|110|20|0.974|0.978761077|0.718804181|0.828878343|0.599999905|1181|0.850435615|0.761265159|0.803383589|0.599999905|1332|0.924045146|0.922443688|0.923243701|0.499999881|1768|0.686294436|0.343495935|0.123028383|0.549999893|145730|0.92470789|0.925909877|0.925308466|0.499999881|1111|0.947345138|0.927643001|0.937390566|0.399999857|1083|0.933763444|0.940641224|0.937189698|0.399999857|7071|0.93359375|0.931975722|0.932784081|0.499999881|1660|Right
DBLP-Scholar|CHARACTER_BIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|One-sided|Bibliographic|150385792|154364148|121|21|110|20|0.974|0.976846039|0.676343143|0.799283087|0.499999881|1183|0.870831132|0.712738276|0.783893228|0.499999881|1306|0.891479433|0.911178529|0.901221335|0.349999845|2030|0.269478917|0.275914639|0.124178223|0.349999845|147099|0.913777769|0.890814543|0.902149975|0.399999857|1123|0.938896477|0.892114401|0.914907873|0.349999845|1083|0.922083497|0.928076267|0.925070167|0.299999833|7405|0.909438789|0.926776409|0.918025672|0.349999845|1656|Right
DBLP-Scholar|CHARACTER_TRIGRAMS|COSINE_SIMILARITY|One-sided|Bibliographic|149523528|154364148|121|21|110|20|0.969|0.981514633|0.713171601|0.826097906|0.599999905|1206|0.910093784|0.714904666|0.800776541|0.649999917|1311|0.930598021|0.923743486|0.927158117|0.499999881|1936|0.363005042|0.292174786|0.115827054|0.549999893|147113|0.931214631|0.926776409|0.928990245|0.499999881|985|0.947833776|0.9289428|0.938293219|0.349999845|1145|0.941482425|0.94107455|0.941278517|0.449999869|7222|0.941125154|0.935008645|0.938056946|0.499999881|1506|Right
DBLP-Scholar|CHARACTER_TRIGRAMS|GENERALIZED_JACCARD_SIMILARITY|One-sided|Bibliographic|149523528|154364148|121|21|110|20|0.969|0.977736533|0.685008645|0.805605054|0.349999845|1177|0.861498713|0.72227037|0.785764813|0.349999845|1386|0.901943862|0.904679358|0.903309524|0.249999836|1736|0.309467465|0.265752047|0.127034545|0.299999833|144635|0.902155161|0.906845748|0.904494345|0.249999836|1199|0.939051926|0.901213169|0.919743538|0.199999839|1088|0.927304208|0.928509533|0.927906454|0.199999839|7240|0.920552671|0.923743486|0.922145307|0.249999836|1507|Right
DBLP-Scholar|CHARACTER_TRIGRAMS_TF_IDF|ARCS_SIMILARITY|One-sided|Bibliographic|149523528|154364148|121|21|110|20|0.969|0.982344627|0.602686286|0.747046232|0.349999845|1212|0.837493062|0.654246092|0.734614432|0.349999845|1420|0.915595531|0.925909877|0.920723796|0.199999839|1741|0.345316947|0.370934963|0.115745954|0.249999836|144649|0.917344749|0.928076267|0.922679245|0.199999839|1112|0.949753225|0.917244375|0.933215737|0.149999842|1362|0.935596168|0.931542456|0.933564961|0.199999839|7200|0.929154158|0.937608302|0.933362126|0.199999839|1529|Right
DBLP-Scholar|CHARACTER_TRIGRAMS_TF_IDF|COSINE_SIMILARITY|One-sided|Bibliographic|149523528|154364148|121|21|110|20|0.969|0.977725685|0.722703636|0.831091166|0.549999893|1219|0.892218709|0.735268652|0.806175768|0.599999905|1323|0.913469732|0.928509533|0.92092818|0.399999857|1839|0.718468487|0.324186981|0.12979953|0.299999833|144575|0.914005935|0.930242658|0.92205286|0.399999857|1204|0.945551157|0.925476611|0.935406208|0.399999857|1085|0.938260853|0.935008645|0.936631918|0.399999857|7200|0.924818456|0.938041568|0.931383073|0.399999857|1509|Right
DBLP-Scholar|CHARACTER_TRIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|One-sided|Bibliographic|116084459|154364148|121|21|110|20|0.752|0.982109785|0.689774692|0.810384333|0.549999893|879|0.848560095|0.740467966|0.790837526|0.549999893|985|0.897976398|0.922876954|0.910256386|0.399999857|1587|0.736286938|0.354674786|0.124255963|0.399999857|144125|0.898105264|0.924176753|0.910954475|0.399999857|999|0.944941819|0.914644718|0.929546535|0.099999845|5086|0.926776409|0.926776409|0.926776409|0.349999845|6140|0.910088658|0.934142113|0.921958506|0.399999857|1207|Right
DBLP-Scholar|CHARACTER_TRIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|One-sided|Bibliographic|116084459|154364148|121|21|110|20|0.752|0.978696764|0.676776409|0.800204873|0.449999869|839|0.860355675|0.712738276|0.779620886|0.449999869|948|0.891093314|0.914644718|0.902715445|0.299999833|1577|0.299102694|0.304878056|0.134299874|0.349999845|144233|0.911777675|0.89558059|0.903606594|0.349999845|1011|0.937414944|0.89558059|0.916020393|0.249999836|893|0.920973957|0.934142113|0.927511275|0.199999839|6035|0.906210423|0.929376066|0.917647064|0.299999833|1163|Right
DBLP-Scholar|CHARACTER_FOURGRAMS|COSINE_SIMILARITY|One-sided|Bibliographic|115783351|154364148|121|21|110|20|0.75|0.981547594|0.7144714|0.826980948|0.549999893|915|0.856648564|0.750866532|0.800277054|0.549999893|1042|0.925877213|0.914644718|0.920226693|0.449999869|1533|0.515254259|0.308943093|0.121278942|0.399999857|144726|0.926541328|0.918110907|0.922306895|0.449999869|953|0.944763601|0.926343143|0.935462713|0.299999833|887|0.935511589|0.942807615|0.939145446|0.349999845|5983|0.92480886|0.943240881|0.933933973|0.399999857|1227|Right
DBLP-Scholar|CHARACTER_FOURGRAMS|ENHANCED_JACCARD_SIMILARITY|One-sided|Bibliographic|115783351|154364148|121|21|110|20|0.75|0.981710911|0.720970511|0.831376433|0.349999845|839|0.901824057|0.728336215|0.805848539|0.399999857|943|0.918489933|0.927643001|0.923043728|0.249999836|1606|0.559709251|0.273882121|0.114810549|0.249999836|143878|0.918594658|0.9289428|0.923739731|0.249999836|804|0.946208119|0.929809332|0.937937081|0.199999839|863|0.931943834|0.949306786|0.940545201|0.149999842|6337|0.932101429|0.939774692|0.935922384|0.249999836|1214|Right
DBLP-Scholar|CHARACTER_FOURGRAMS|GENERALIZED_JACCARD_SIMILARITY|One-sided|Bibliographic|115783351|154364148|121|21|110|20|0.75|0.981680334|0.67331022|0.798766375|0.299999833|937|0.846348882|0.723136902|0.779906511|0.299999833|1066|0.894022882|0.913778186|0.90379262|0.199999839|1779|0.356474251|0.232215449|0.10484194|0.299999833|143982|0.894157469|0.915077984|0.904496789|0.199999839|825|0.939846218|0.900346637|0.919672489|0.199999839|861|0.9195894|0.931542456|0.925527334|0.149999842|6078|0.909554124|0.928076267|0.918721855|0.199999839|1172|Right
DBLP-Scholar|CHARACTER_FOURGRAMS_TF_IDF|ARCS_SIMILARITY|One-sided|Bibliographic|115783351|154364148|121|21|110|20|0.75|0.983004749|0.626516461|0.765281796|0.199999839|970|0.802343369|0.682408988|0.737532139|0.199999839|1050|0.918999135|0.93890816|0.928846955|0.099999845|1590|0.443365693|0.417682916|0.114219114|0.149999842|144371|0.920729101|0.94107455|0.930790663|0.099999845|998|0.944982409|0.930242658|0.937554598|0.099999845|845|0.934278369|0.942374349|0.938308954|0.099999845|5990|0.927813172|0.946707129|0.937164962|0.099999845|1244|Right
DBLP-Scholar|CHARACTER_FOURGRAMS_TF_IDF|COSINE_SIMILARITY|One-sided|Bibliographic|115783351|154364148|121|21|110|20|0.75|0.981001735|0.738301575|0.842521608|0.499999881|838|0.883838356|0.758232236|0.81623137|0.549999893|956|0.923761129|0.944974005|0.934247196|0.349999845|1583|0.657247066|0.366361797|0.128078803|0.349999845|143862|0.924280882|0.946707129|0.935359597|0.349999845|767|0.951091707|0.943674147|0.947368443|0.349999845|844|0.944420516|0.949740052|0.947072864|0.349999845|5982|0.931384981|0.952772975|0.941957593|0.349999845|1156|Right
DBLP-Scholar|CHARACTER_FOURGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|One-sided|Bibliographic|115783351|154364148|121|21|110|20|0.75|0.982718885|0.739168108|0.843719125|0.349999845|913|0.885213017|0.765164673|0.820822656|0.349999845|1026|0.923501909|0.941507816|0.93241787|0.199999839|1571|0.678617179|0.269308954|0.12578617|0.249999836|147253|0.923599303|0.942807615|0.933104634|0.199999839|846|0.948729157|0.938041568|0.943355143|0.199999839|836|0.940414488|0.943674147|0.942041516|0.199999839|6240|0.927721083|0.945407271|0.936480641|0.199999839|1216|Right
DBLP-Scholar|CHARACTER_FOURGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|One-sided|Bibliographic|77234888|154364148|121|21|110|20|0.5|0.976893425|0.659445405|0.787377119|0.549999893|594|0.839195967|0.723570168|0.777105689|0.499999881|688|0.876574278|0.904679358|0.890405118|0.349999845|1390|0.753468513|0.358739823|0.116799392|0.399999857|143212|0.892841637|0.891681135|0.892261028|0.399999857|588|0.937785923|0.888214886|0.912327528|0.249999836|1222|0.917766035|0.904246092|0.910955906|0.199999839|4555|0.894781172|0.92114383|0.907771111|0.349999845|797|Right
DBLP-Scholar|CHARACTER_FOURGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|One-sided|Bibliographic|77234888|154364148|121|21|110|20|0.5|0.978426397|0.668110907|0.794026792|0.399999857|567|0.850592494|0.715337932|0.777124047|0.399999857|715|0.900219798|0.887348354|0.893737793|0.299999833|1602|0.30349794|0.29979676|0.1328125|0.349999845|146922|0.900964081|0.890814543|0.895860612|0.299999833|627|0.931444228|0.883015573|0.906583667|0.199999839|612|0.914602876|0.928076267|0.921290338|0.149999842|5016|0.914035082|0.902946293|0.908456862|0.299999833|876|Right
DBLP-Scholar|TOKEN_UNIGRAMS|COSINE_SIMILARITY|One-sided|Bibliographic|73643513|154364148|121|21|110|20|0.477|0.983576655|0.700606585|0.818319798|0.499999881|642|0.897422135|0.724003494|0.801438868|0.549999893|699|0.897490442|0.914211452|0.905773759|0.399999857|1612|0.256410271|0.223577231|0.123244926|0.449999869|144160|0.8984707|0.916377842|0.907335937|0.399999857|592|0.944071591|0.914211452|0.928901613|0.299999833|645|0.929704249|0.939774692|0.93471235|0.299999833|4360|0.916915238|0.932408988|0.924597204|0.399999857|792|Right
DBLP-Scholar|TOKEN_UNIGRAMS_TF_IDF|ARCS_SIMILARITY|One-sided|Bibliographic|73643513|154364148|121|21|110|20|0.477|0.970564842|0.528596163|0.68443197|0.099999845|555|0.850473642|0.544627368|0.664025307|0.149999842|639|0.861087859|0.891681135|0.876117527|0.049999844|1575|0.592035413|0.339939028|0.113107122|0.049999844|143171|0.865271986|0.896013856|0.88037467|0.049999844|582|0.906768262|0.876516461|0.891385794|0.049999844|558|0.89412272|0.896447122|0.895283461|0.049999844|4048|0.883116901|0.91334486|0.897976518|0.049999844|806|Right
